"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 11 20:21:08 UTC 2025","Thu Sep 11 20:21:08 UTC 2025","574","","","","","","Program exactly 16 minutes should have one interval","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:21:16 UTC 2025","Thu Sep 11 20:21:16 UTC 2025","573","","","","","","Maximum daily program - full 24 hours","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:21:10 UTC 2025","Thu Sep 11 20:21:10 UTC 2025","574","","","","","","Program exactly 31 minutes should have two intervals","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:20:57 UTC 2025","Thu Sep 11 20:20:58 UTC 2025","574","","","","","","Program exactly 30 minutes long has two intervals","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:21:15 UTC 2025","Thu Sep 11 20:21:15 UTC 2025","576","","","","","","Exactly one hour program","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:21:02 UTC 2025","Thu Sep 11 20:21:03 UTC 2025","477","","","","","","Empty database has no intervals","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:21:17 UTC 2025","Thu Sep 11 20:21:20 UTC 2025","2107","","","","","","Multiple boundary cases in one test","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:21:13 UTC 2025","Thu Sep 11 20:21:13 UTC 2025","574","","","","","","One minute before midnight to one minute after midnight","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"failed","Thu Sep 11 20:20:52 UTC 2025","Thu Sep 11 20:20:54 UTC 2025","2311","","","","","","Program names should not be empty or null","As a TV scheduling system administrator
I want to ensure that all programs in the programs table have corresponding entries in the program_intervals table
So that I can maintain data consistency and completeness across the system"
"passed","Thu Sep 11 20:21:07 UTC 2025","Thu Sep 11 20:21:07 UTC 2025","574","","","","","","Program exactly 14 minutes should have zero intervals","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
"passed","Thu Sep 11 20:20:43 UTC 2025","Thu Sep 11 20:20:46 UTC 2025","2994","","","","","","All programs from the programs table should exist in the program_intervals table","As a TV scheduling system administrator
I want to ensure that all programs in the programs table have corresponding entries in the program_intervals table
So that I can maintain data consistency and completeness across the system"
"passed","Thu Sep 11 20:20:58 UTC 2025","Thu Sep 11 20:20:59 UTC 2025","575","","","","","","Program spanning multiple intervals with partial duration","As a TV scheduling system
I want to automatically calculate 15-minute intervals for programs
So that I can track program duration in standardized time blocks"
